Q2_center	xbj_center	Content
3.725	0.3975	2.45475e+06
3.725	0.4025	2.38926e+06
3.725	0.4075	2.35834e+06
3.725	0.4125	2.19182e+06
3.725	0.4175	2.14769e+06
3.725	0.4225	2.1597e+06
3.725	0.4275	2.06582e+06
3.725	0.4325	1.97433e+06
3.725	0.4375	1.97364e+06
3.725	0.4425	1.93565e+06
3.725	0.4475	1.83963e+06
3.725	0.4525	1.81e+06
3.725	0.4575	1.811e+06
3.725	0.4625	1.74753e+06
3.725	0.4675	1.6532e+06
3.725	0.4725	1.4949e+06
3.725	0.4775	1.34807e+06
3.725	0.4825	1.27425e+06
3.725	0.4875	1.30801e+06
3.725	0.4925	1.29204e+06
3.725	0.4975	1.14951e+06
3.725	0.5025	922594
3.725	0.5075	713530
3.725	0.5125	679573
3.725	0.5175	698857
3.725	0.5225	721594
3.725	0.5275	744641
3.725	0.5325	719283
3.725	0.5375	570567
3.725	0.5425	418564
3.725	0.5475	301664
3.725	0.5525	282457
3.725	0.5575	257276
3.725	0.5625	244569
3.725	0.5675	237414
3.725	0.5725	225958
3.725	0.5775	249359
3.725	0.5825	238153
3.725	0.5875	201831
3.725	0.5925	141296
3.725	0.5975	84418.5
3.725	0.6025	34248.3
3.725	0.6075	5964.63
3.725	0.6125	8282.09
3.725	0.6175	9711.56
3.725	0.6225	7209.61
3.725	0.6275	5142.26
3.725	0.6325	6419.33
